Transaction ID,User ID,Date,Amount,Category,Merchant Description,Recurring,Frequency,Mode,OTT Label
1e7c30a0-7614-47f3-9817-3ad5ca1ac0b5,74,2024-05-18,89.2,Groceries,"Evans, Shaffer and Duncan",False,N/A,Card,
d8ef8f09-4a15-41ff-828c-92a6330e6bd9,74,2024-08-22,9.71,Dining,Johnson and Sons,False,N/A,Card,
07c0c4df-88c8-483a-82b3-158f7d033875,74,2024-03-27,85.37,Groceries,Martinez and Sons,False,N/A,Cash,
c99a9a60-dfb4-4e9e-9549-0c7e6bd95a4f,74,2024-01-27,178.73,Dining,"Harris, Petersen and Boyd",False,N/A,Cash,
6d57ffd7-2ea5-454b-bafb-b18e99d2f7f2,74,2024-01-15,194.85,Transport,"Wells, Nichols and Thompson",False,N/A,UPI,
5a45b8cc-117d-4f63-8e8b-84ebe9e24240,74,2024-03-08,14.32,Shopping,Daniels-Gonzalez,False,N/A,Cash,
6f4eb891-8e0a-46f5-93c4-079449058e12,74,2024-03-12,56.32,Transport,Sutton-Edwards,False,N/A,Card,
4e444af9-b106-445a-b1f6-aee91f4a4706,74,2024-06-07,173.38,Utilities,Decker-Lewis,False,N/A,UPI,
7b8db32f-39f7-413d-ba9b-b77753d2f38a,74,2024-07-17,151.9,Transport,Garcia PLC,False,N/A,UPI,
6cc35925-5b32-42fd-9b7d-405edd0cd405,74,2024-07-04,70.08,Health,Carter Group,False,N/A,Cash,
7aac3fd3-bc37-4bf5-966e-6aeb7f1ed1ea,75,2024-06-20,168.07,Transport,"Gray, Martin and Lamb",False,N/A,UPI,
fca7e614-10b7-4a01-aea0-e30e96bee52e,75,2024-04-30,24.75,Utilities,Clark Group,False,N/A,Card,
9359fb5d-9ac7-4520-9670-efb322f50db1,75,2024-04-09,66.02,Shopping,Soto-Jordan,False,N/A,Cash,
0d7b0369-5769-493c-a7f1-ec14f8bf491d,75,2024-08-24,12.99,Subscription,Hulu,True,Monthly,Card,Hulu
ca50e117-95f9-4dfa-933a-c61c966925ed,75,2024-01-12,142.94,Dining,"Johnson, Williams and Larson",False,N/A,UPI,
93d3125a-3a56-44b3-bacd-003a571cdfbf,75,2024-01-07,179.68,Transport,"Bullock, Wall and Sutton",False,N/A,Card,
b44b2731-185f-414a-a9e9-efa257232faa,75,2024-02-03,26.74,Health,"Wheeler, Alvarado and Roberts",False,N/A,UPI,
4b789b1f-a68a-4457-ab92-4e094998ef25,75,2024-05-31,141.54,Health,Fitzgerald-Robertson,False,N/A,UPI,
c046f297-9e87-4040-8c2b-a24c8446a29a,75,2024-08-26,109.96,Shopping,"Ellis, Wood and Jackson",False,N/A,Cash,
d2ea243c-5ef5-4cd3-a078-b2d6e92cb8ed,75,2024-07-09,43.73,Groceries,Reid-Duncan,False,N/A,Cash,
f208deed-205c-44ec-8518-1eb4c1157613,75,2024-07-20,176.0,Shopping,"Rodriguez, Vargas and White",False,N/A,UPI,
95745ff7-bec4-4e08-b0ec-69c4124b035f,75,2024-06-28,8.99,Subscription,Disney+,True,Monthly,UPI,Disney+
a90b9810-9bf4-457d-89ef-a861bb2b35a2,75,2024-09-14,184.65,Groceries,"Roberson, Wilkins and Evans",False,N/A,Cash,
9bc27450-a3a9-4472-b002-0f5e8a5acb4d,75,2024-06-24,178.05,Dining,Murray LLC,False,N/A,Cash,
4c9b9009-8774-47ad-94a2-2b24c028286b,75,2024-04-12,21.03,Transport,Cochran-Tyler,False,N/A,UPI,
6cea8e8a-34c3-4b73-ad0c-082bcb7857a9,75,2024-07-11,52.95,Transport,Mills Group,False,N/A,Cash,
153f7fee-1ad4-4764-85fb-94a6fb672437,75,2024-03-11,10.14,Transport,"Robinson, Johnson and Rice",False,N/A,Cash,
d952e7bc-6f35-4ae2-8082-1f39577ae5a1,75,2024-07-27,52.84,Transport,Rowe PLC,False,N/A,UPI,
fc60037e-fc6f-4e6e-9c18-e0ba3eea3cf0,75,2024-07-09,47.11,Groceries,"Miller, Landry and Rogers",False,N/A,UPI,
05cd4d7c-d231-4495-a333-b8d002e842bb,75,2024-08-27,9.05,Health,"Stark, Church and Cortez",False,N/A,UPI,
d55957c2-2abb-4747-988e-6b86a159b481,75,2024-02-10,85.83,Health,Mcdonald-Williams,False,N/A,Cash,
dc87885e-8f6e-4e30-a5d6-ad4050cca99f,75,2024-06-14,7.99,Subscription,Amazon Prime Video,True,Monthly,UPI,Amazon Prime Video
352d855e-95cf-4d81-ac47-016cecb359bf,75,2024-03-26,178.28,Shopping,Davis-Calderon,False,N/A,Cash,
89d8953b-812c-4a6f-be98-703f50261309,75,2024-01-09,160.38,Dining,"Marshall, Curry and Mack",False,N/A,UPI,
2064b2a1-31f5-4e86-9183-c54fab3f631b,75,2024-06-02,76.08,Transport,Reese Inc,False,N/A,UPI,
c98a2fa2-3dba-44d7-935f-52da1f324096,75,2024-08-14,20.02,Utilities,Smith PLC,False,N/A,Card,
fc19285d-92d1-4d77-9a53-2699202a9ced,75,2024-07-03,166.35,Utilities,Taylor-Cline,False,N/A,Card,
b937c04f-3e4c-43fb-9f0b-1094597ce0cf,75,2024-06-14,117.9,Groceries,Berry Ltd,False,N/A,Cash,
88f68352-d38b-4a4e-93fd-b67487f766a9,75,2024-02-09,109.4,Groceries,"Love, Williams and Murphy",False,N/A,Cash,
36514258-4ca1-4720-a2b8-952ee11b1719,75,2024-06-28,72.93,Utilities,Morales LLC,False,N/A,Cash,
c979ff8f-cb8a-451a-b279-13d5eec335f7,75,2024-07-25,165.11,Transport,Harris-Todd,False,N/A,UPI,
14308e24-709b-4f65-aa3e-442f23cdec84,75,2024-03-25,168.14,Shopping,"Bailey, Le and Morales",False,N/A,Cash,
3df359d6-5a6d-4596-b580-17d63eceff5e,75,2024-08-28,120.26,Groceries,Bush Ltd,False,N/A,Card,
f9b5a1db-525e-4caf-8b67-cdcd5578126e,75,2024-06-16,12.99,Subscription,Hulu,True,Monthly,Card,Hulu
f4a3ee30-a203-45c1-9de1-3be7172104cb,75,2024-04-23,97.94,Utilities,Wade-Miller,False,N/A,Card,
d2067a87-62c6-4435-9c5b-b24f55957cd1,75,2024-05-25,8.99,Subscription,Disney+,True,Monthly,Card,Disney+
916efd7b-7cc2-49b7-95b4-59923d49e4f8,75,2024-03-13,58.84,Dining,Reed-Wiley,False,N/A,Cash,
3f005dab-4a49-4f80-a13c-984719ec4e51,75,2024-06-01,12.99,Subscription,Hulu,True,Monthly,UPI,Hulu
0ae700f7-9d0a-4fe2-adc8-a219f4de6a69,75,2024-09-13,188.84,Shopping,Massey and Sons,False,N/A,Card,
74f9bd90-2e84-48c6-bc74-eb6a78b6a293,75,2024-01-11,65.42,Utilities,Stephens Group,False,N/A,Cash,
60d2642e-a670-4f0f-8405-86bcff2c37dc,75,2024-06-08,50.35,Health,Cooper and Sons,False,N/A,UPI,
150b8146-856f-4c5c-ad55-b7414b842799,75,2024-05-26,8.99,Subscription,Disney+,True,Monthly,Card,Disney+
11958966-41a5-4d68-8140-4d41cea72521,75,2024-06-09,15.33,Dining,Johnson Inc,False,N/A,Cash,
763a4e61-b252-456e-bfc9-ff309f9a8a33,75,2024-05-05,15.99,Subscription,Netflix,True,Monthly,Card,Netflix
55b2f82a-3469-40de-a442-c26ca27589cd,75,2024-07-26,147.42,Utilities,"Ellison, Ortiz and Baker",False,N/A,Card,
1fdb482d-f69d-4805-9f90-ea2cf9ae1b30,75,2024-01-15,122.3,Transport,Caldwell PLC,False,N/A,Card,
fae9bf9d-7d8b-458a-a2a7-899d00501cd8,75,2024-03-24,12.99,Subscription,Hulu,True,Monthly,Card,Hulu
7c923cab-2488-4330-8399-5af3021e2689,75,2024-06-11,23.36,Shopping,Henderson PLC,False,N/A,Cash,
a23e189b-4367-40b2-9a3a-1233df5325cf,75,2024-04-10,138.64,Shopping,"Nelson, Wilson and Fischer",False,N/A,UPI,
cb53c44a-5126-48f2-978b-d9513adbd2b2,75,2024-03-23,32.01,Dining,Johnston PLC,False,N/A,Card,
7ecbca9c-6b1b-4c03-8b7e-cd79cc1b0d55,76,2024-06-05,8.99,Subscription,Disney+,True,Monthly,Card,Disney+
dc4de578-c194-43fe-b1f6-d38e4297bb04,76,2024-09-13,176.42,Shopping,"Sims, Holt and Smith",False,N/A,Card,
895d603d-8172-413b-ac52-75582c77a125,76,2024-04-18,12.99,Subscription,Hulu,True,Monthly,Card,Hulu
744feff8-8257-4dd1-9d19-3891f04084d0,76,2024-04-14,197.2,Utilities,Webster-Bell,False,N/A,Card,
d4c6c7db-3cb4-4481-b4f8-2d12db0dc10e,76,2024-05-07,151.6,Health,"Goodman, Chavez and Singleton",False,N/A,UPI,
e3656653-4410-4892-b419-69621f8fa9dd,76,2024-03-17,15.99,Subscription,Netflix,True,Monthly,Card,Netflix
6cc0e350-f7c4-4cb2-a44d-3bc00572257e,76,2024-08-02,23.62,Groceries,"Galloway, Mccormick and Todd",False,N/A,Cash,
455f8af7-d21d-437a-9504-882cd6d21f63,76,2024-01-14,8.99,Subscription,Disney+,True,Monthly,UPI,Disney+
3550d3f7-f275-4e56-8e18-dcc733fe09e7,76,2024-08-17,161.01,Health,"Wolf, Santana and Hunter",False,N/A,Cash,
7174bbc8-784a-4d02-8c62-6a8f349eb0da,76,2024-09-10,18.53,Transport,"Howard, Hunt and Oconnor",False,N/A,Card,
c2cfa589-48b1-48cc-a79a-9d5636e6222e,76,2024-07-03,102.15,Health,Smith-King,False,N/A,Card,
9ae416ba-0228-42c4-b7ab-77993b8846e6,76,2024-01-05,23.91,Utilities,"Gentry, Mcmahon and Bailey",False,N/A,Card,
df93b659-a30c-4666-936e-7cca833d19ff,76,2024-06-11,116.93,Shopping,Lopez and Sons,False,N/A,Cash,
43b6c14b-5943-4577-a21c-08a365599255,76,2024-03-05,155.54,Health,Bradshaw Inc,False,N/A,Card,
dcc3645f-2b9e-4568-98ee-0d81a7bbc32d,76,2024-03-31,91.8,Health,Carr Ltd,False,N/A,Card,
763a2eaa-7340-4a85-9b29-55f1a701e867,76,2024-02-22,178.21,Groceries,Adams LLC,False,N/A,UPI,
b5100bca-0e7d-45c3-8509-c41e10f809ac,76,2024-07-11,26.02,Utilities,"Vargas, Padilla and Garcia",False,N/A,Card,
5f09058e-454e-4370-a8d8-fdf437103c3f,76,2024-04-03,37.64,Groceries,"Day, Brown and Webb",False,N/A,UPI,
f46a9817-194a-489d-8f3f-be079dba68ea,76,2024-09-03,7.99,Subscription,Amazon Prime Video,True,Monthly,UPI,Amazon Prime Video
c02ac918-24ea-4f78-a4fa-350eec70d93a,76,2024-04-17,186.08,Health,"Crane, Johnson and Cross",False,N/A,UPI,
be919354-26a9-4770-b983-efc08eda75d9,76,2024-05-31,189.08,Utilities,Glenn-Andrews,False,N/A,Cash,
5f89a98c-2d6d-42cb-aeee-dca934664ef1,76,2024-01-31,7.99,Subscription,Amazon Prime Video,True,Monthly,UPI,Amazon Prime Video
4c6d98a8-d78c-4051-befa-70aefdea42aa,76,2024-02-25,12.99,Subscription,Hulu,True,Monthly,Card,Hulu
43d8015f-0394-44d8-8a24-0d4b2f7e6184,76,2024-09-07,13.11,Groceries,"Lewis, Barnes and Rodriguez",False,N/A,UPI,
0912fddc-0d36-415b-9f32-04afd414763f,76,2024-03-15,182.39,Utilities,Reyes-Reynolds,False,N/A,Cash,
0cdddf92-3711-4879-a1a8-d644b002c52e,76,2024-07-03,15.99,Subscription,Netflix,True,Monthly,UPI,Netflix
663c36c1-8bd0-4625-a639-222103126153,76,2024-06-23,114.78,Utilities,"Delgado, Brown and Conrad",False,N/A,Cash,
9834e02f-0823-420b-88ff-7421c76ee7c0,76,2024-05-10,152.6,Utilities,Myers Group,False,N/A,Card,
923cddb6-11f0-4923-a2b2-e0bdb8b06743,76,2024-05-19,31.42,Transport,Ortiz PLC,False,N/A,UPI,
56c65adb-028d-4025-87fb-3bdd95593433,76,2024-06-29,88.13,Shopping,Jacobs-Johnson,False,N/A,UPI,
22f5b1a9-3e4f-42ba-beb3-eae71885048a,76,2024-05-09,15.99,Subscription,Netflix,True,Monthly,UPI,Netflix
f737e8bc-9026-4418-8c45-e20cf48f854e,76,2024-01-05,12.99,Subscription,Hulu,True,Monthly,UPI,Hulu
375816cf-761d-497f-8c6c-774506a7bafd,76,2024-08-26,198.5,Dining,Davis-Goodwin,False,N/A,Cash,
2bf23fc0-7393-4a80-a783-621808dc05ef,76,2024-03-03,107.87,Groceries,Rodriguez PLC,False,N/A,Card,
0a8fc854-90fd-4b3e-a173-e67dd0209116,76,2024-07-16,64.89,Health,Wilkerson-Rios,False,N/A,Cash,
1eb51009-2f85-46a6-a47d-2d527ee0938e,76,2024-01-10,110.84,Utilities,Stewart-Weeks,False,N/A,UPI,
6852c038-be54-4df1-8782-05fdc6026414,76,2024-02-13,109.19,Groceries,Rodriguez-Jackson,False,N/A,UPI,
1182d657-f6e3-45f3-be28-cbd9cec84000,76,2024-07-03,73.59,Health,Gibson LLC,False,N/A,Card,
fbb64c04-0dc5-4a75-a835-3c7e3eb059ec,76,2024-02-26,138.41,Shopping,Malone LLC,False,N/A,Cash,
e70320bd-ee40-4f44-8959-4659db591d88,76,2024-02-21,170.6,Health,Ward Inc,False,N/A,UPI,
24e1d1d9-03f1-4ab7-a5b6-3378a5dfc68a,76,2024-05-12,13.72,Transport,Lewis PLC,False,N/A,Card,
24549c98-1510-41bc-815d-3abb4516bb39,76,2024-09-14,41.21,Transport,"Smith, Nelson and Harmon",False,N/A,Cash,
79763bb0-d7b2-4bd8-8c3e-ffe97232245c,76,2024-03-11,144.24,Shopping,Jensen-Clark,False,N/A,Card,
a0216b00-a43c-4dd5-abb0-c8a02ec0f10a,76,2024-05-17,124.54,Groceries,Davis-Leblanc,False,N/A,UPI,
a6cbb287-1432-4972-a8b2-9ad37867340f,76,2024-06-29,139.43,Dining,"Cardenas, Cortez and Johnson",False,N/A,Card,
45358d5a-2249-4a0f-ad58-35f3f87e213c,76,2024-05-13,133.62,Dining,"Howard, Fernandez and Rodriguez",False,N/A,Card,
1b3684b4-1b13-485f-a1a4-4c4a097c763b,76,2024-08-11,166.18,Dining,"Rodriguez, Friedman and Herrera",False,N/A,UPI,
2bb4ee38-1746-4451-9772-aea9ec147855,76,2024-06-15,7.99,Subscription,Amazon Prime Video,True,Monthly,Card,Amazon Prime Video
fe4d58c1-6794-46cd-a17e-e03a8a5db90b,76,2024-04-20,55.35,Shopping,"Obrien, Herrera and Gutierrez",False,N/A,Cash,
ca89b460-6d8e-4757-8e56-2fbe7a9dbea0,76,2024-07-18,173.43,Utilities,"Fisher, Lewis and Gray",False,N/A,UPI,
800d198e-0279-46d8-a869-28cd0f0cb156,77,2024-07-23,176.34,Utilities,Collins-Green,False,N/A,UPI,
7035dec5-3b10-4cba-bfcb-aa5582dc286e,77,2024-09-12,6.99,Shopping,"Bray, Davila and Rodriguez",False,N/A,UPI,
9ea56510-4aa4-4837-bd9e-3bb20853d212,77,2024-08-08,180.71,Shopping,Miller LLC,False,N/A,UPI,
923f720a-6756-44ce-8ce3-dcce0b2a2994,77,2024-07-24,127.17,Shopping,Long Ltd,False,N/A,Card,
32878723-d567-4f5d-a0bb-45b0a0157233,77,2024-05-06,92.58,Utilities,Ramirez LLC,False,N/A,Cash,
72f4c4b3-453a-4e55-afe2-43b3828648b4,77,2024-01-16,129.33,Groceries,"Moore, Walker and Sheppard",False,N/A,Card,
6e83766e-4639-4799-918d-38f869041328,77,2024-03-13,100.26,Transport,Klein Inc,False,N/A,Cash,
2a9fb994-ff74-4a8a-90e0-01992b0d5b1c,77,2024-03-18,188.98,Dining,"Acosta, Parks and Newton",False,N/A,Cash,
e714e1a3-5bf9-4fad-83b9-3598ddc096d2,77,2024-05-07,140.53,Dining,Johns and Sons,False,N/A,Cash,
04a7083d-0547-4e17-8f9b-0aca0081a704,77,2024-08-01,171.82,Dining,"Bennett, Mcguire and Manning",False,N/A,Card,
3d40f9b0-7414-4301-a73f-11ebfe7af953,77,2024-08-18,82.01,Transport,Salazar Inc,False,N/A,Card,
c4a360a6-925d-4ff4-8566-4da48422edc7,77,2024-08-08,102.1,Transport,Martinez Inc,False,N/A,Cash,
05ecad50-00ad-4d8f-8c5e-c79b67fc50e0,77,2024-08-13,96.45,Groceries,Cruz Ltd,False,N/A,Card,
3c2f5047-d205-4ba8-a6fb-0b0ca0b5e6c3,77,2024-02-23,167.45,Transport,"Simpson, Peck and Harmon",False,N/A,Card,
f1f02b90-882c-4b08-ac5a-61d394fc2275,77,2024-08-12,162.25,Transport,"Stevens, Moran and Williams",False,N/A,UPI,
bba9827b-cb8f-43c2-8ab1-e6050247b04d,77,2024-05-10,90.43,Transport,Daniels-Kirby,False,N/A,UPI,
ddd98c67-dac5-469d-b15b-854e150b1760,77,2024-07-31,13.01,Health,Castillo-Scott,False,N/A,Card,
05e71b68-0cf8-42b3-8a66-c2113eb4a3ee,77,2024-08-19,146.36,Groceries,"Robertson, Sutton and Wright",False,N/A,Cash,
b9175922-18c6-44ff-a3eb-ebd71e65ca50,77,2024-04-04,7.99,Subscription,Amazon Prime Video,True,Monthly,UPI,Amazon Prime Video
edf83de2-151d-492c-b217-6085f3fddabb,77,2024-02-07,53.91,Transport,"Khan, Flores and Bates",False,N/A,UPI,
b1bdd56a-5e8f-4079-a550-a4d18e27e044,77,2024-04-10,180.8,Groceries,Mason-Malone,False,N/A,UPI,
266bb932-4f1d-423b-8e0b-08abf67d8488,77,2024-01-08,189.63,Health,Fields Ltd,False,N/A,Card,
341583df-5cee-4d7b-9183-8d860314f10f,77,2024-05-05,127.31,Dining,Ramirez Group,False,N/A,Cash,
60040d0d-5257-431b-b24c-5cd007ac3372,77,2024-08-11,9.94,Shopping,"Harper, Campbell and Zamora",False,N/A,Card,
6e93c789-6788-42d0-9cfc-a74845f97eab,77,2024-06-20,122.32,Dining,Moran Inc,False,N/A,Cash,
4459e2fd-2350-4275-8cef-f4f40efdcce7,77,2024-09-07,8.99,Subscription,Disney+,True,Monthly,Card,Disney+
23a7cc57-cf63-461d-841a-abfdb8949e59,77,2024-07-28,15.99,Subscription,Netflix,True,Monthly,UPI,Netflix
81ca7732-b04f-483c-9773-3d21e906222b,77,2024-02-29,8.41,Utilities,Delgado PLC,False,N/A,Card,
c45de840-ec25-40fa-98b1-d51e725d71f1,77,2024-04-22,67.72,Groceries,Hernandez Group,False,N/A,Card,
58be184d-87e7-466e-889f-4c4224076ed2,77,2024-07-13,138.44,Groceries,Crawford Ltd,False,N/A,UPI,
77b299e6-22cd-4c19-a7a3-3be5532394aa,77,2024-03-29,15.99,Subscription,Netflix,True,Monthly,UPI,Netflix
a31dcd15-5bc7-4084-a9a9-8188ca27b91a,77,2024-03-15,28.33,Transport,Collins-Tapia,False,N/A,Cash,
7455c604-fee9-41f4-982d-45dc38e6a21b,77,2024-01-07,15.99,Subscription,Netflix,True,Monthly,Card,Netflix
28d30ca3-1652-442c-8b6e-c9d50227e56b,77,2024-08-28,182.61,Health,Riddle PLC,False,N/A,Cash,
b3831f17-8d39-4ec4-a3b5-90e1f34e9435,77,2024-05-08,138.69,Shopping,Dunn Ltd,False,N/A,UPI,
a0db01ff-11c7-4935-b032-56d86b2e258e,77,2024-03-09,51.35,Shopping,"Villegas, Reed and Smith",False,N/A,Cash,
65c7fb93-e46a-4676-9dc4-5dd4aa620cd9,77,2024-02-14,196.13,Utilities,Brown PLC,False,N/A,UPI,
43b66a27-0e2d-49ba-b814-87da2c42b7f3,77,2024-06-14,180.22,Shopping,Johnson-Miller,False,N/A,Cash,
24b0e62f-85ba-4504-be07-90f18fc23d26,77,2024-06-26,48.65,Dining,Johnson Ltd,False,N/A,Cash,
2cfffc6b-e849-4066-bee2-1b33e104bf7a,77,2024-03-18,192.79,Shopping,Bradley Ltd,False,N/A,UPI,
16ee2513-59d1-4415-9192-a38f6d5e020f,77,2024-02-18,76.78,Groceries,Pena LLC,False,N/A,UPI,
5fcf960e-b71f-4000-8848-31cef24e1445,77,2024-01-05,33.08,Shopping,Moss-Graham,False,N/A,UPI,
d09d1263-f4aa-45ac-b971-83ef5339e78d,77,2024-04-10,110.59,Transport,Reyes-Williams,False,N/A,UPI,
2d7e085d-a7b4-44b4-8e32-b993e014ec53,77,2024-02-26,8.99,Subscription,Disney+,True,Monthly,Card,Disney+
fcd1c3b7-6b41-4683-b097-2046fa7cf893,77,2024-03-25,87.12,Shopping,"Evans, Bryan and Johnson",False,N/A,UPI,
3c91accc-5538-4109-968e-8bf69f3df699,77,2024-01-03,91.56,Shopping,Porter-Paul,False,N/A,UPI,
f6cb4071-3478-4d96-bba8-37a7a03c6494,77,2024-04-30,68.57,Shopping,Bruce-Green,False,N/A,Card,
6bfebd17-f60a-40a3-8eee-fe9559876711,77,2024-02-02,45.15,Transport,Kidd-Nichols,False,N/A,Cash,
c1c1ba4f-515e-4371-b0b1-078129c649ec,77,2024-02-09,7.99,Subscription,Amazon Prime Video,True,Monthly,UPI,Amazon Prime Video
d37805ee-204f-4be4-adec-6f15bfdc2b0d,77,2024-06-27,111.9,Shopping,"Cisneros, Long and Hatfield",False,N/A,UPI,
6b161276-d8e8-4a7d-a459-1a9b82673f9a,78,2024-05-30,46.64,Transport,Frederick-Logan,False,N/A,UPI,
21491f7c-db1d-42c3-a713-9873f3e4613a,78,2024-04-17,12.99,Subscription,Hulu,True,Monthly,UPI,Hulu
ed35839b-f4d6-4658-939b-4c16fbcaebdc,78,2024-08-29,191.37,Health,Henson-Ortiz,False,N/A,UPI,
db33ce63-82b9-4686-b126-c5378bb814cc,78,2024-04-14,7.99,Subscription,Amazon Prime Video,True,Monthly,UPI,Amazon Prime Video
792a83f4-4b1f-4862-9fa0-aa69ca44724a,78,2024-06-30,35.56,Shopping,Bates PLC,False,N/A,Cash,
5c922fa4-352b-4689-a39c-d7300f6206f1,78,2024-01-06,188.92,Groceries,Gutierrez Inc,False,N/A,Cash,
802739e5-4da5-48e4-82a0-6460ce68210c,78,2024-08-07,115.64,Transport,Holder-Beltran,False,N/A,UPI,
dd354aa4-502e-4598-bc3c-318220244fcf,78,2024-04-15,137.72,Transport,Parker LLC,False,N/A,Cash,
bd29e827-e0f2-41dc-ab55-ae42b9def348,78,2024-05-26,157.46,Transport,"Hernandez, Rodriguez and Miller",False,N/A,Card,
d7ee15bc-6ecd-4788-a31f-6c0fca66b8b7,78,2024-04-08,96.37,Utilities,"Rodgers, Kelly and Kelly",False,N/A,Card,
0466b04d-2c0c-4e4b-8920-aae993283178,78,2024-06-04,99.9,Health,"Vazquez, Owen and Day",False,N/A,Cash,
19e012e5-1fac-4d85-8433-c4f01683541b,78,2024-08-25,127.48,Groceries,Schroeder-Payne,False,N/A,Cash,
76ae71ce-2591-455b-87fc-7d1a148f0e3c,78,2024-04-06,15.99,Subscription,Netflix,True,Monthly,Card,Netflix
6dd5346e-ab2f-4642-9b6f-ca2700a53ee7,78,2024-03-31,15.99,Subscription,Netflix,True,Monthly,UPI,Netflix
ad5ae575-565d-4ed0-b9b0-5c644e85661e,78,2024-08-15,66.09,Dining,Mason-Shields,False,N/A,Card,
1094f482-b959-470a-adc3-e080ce691f9d,78,2024-07-24,191.8,Dining,"Ramirez, Solis and Herrera",False,N/A,Card,
4279c1cc-67b8-4414-a7b8-0731fe39fe8d,78,2024-01-08,182.3,Health,Bradford-Velasquez,False,N/A,UPI,
1752db08-2e86-447e-8b32-b3a6fe32d7e1,78,2024-03-03,142.2,Dining,Collins-Douglas,False,N/A,UPI,
b9e8ba00-cd59-455d-950f-1ad2476a4f1d,78,2024-03-13,7.99,Subscription,Amazon Prime Video,True,Monthly,Card,Amazon Prime Video
1e53a5da-0780-43ee-9cfa-02a93f4435c3,78,2024-06-04,15.99,Subscription,Netflix,True,Monthly,UPI,Netflix
be751767-9c7e-4507-8f9a-c5280d0b9063,78,2024-07-24,12.99,Subscription,Hulu,True,Monthly,UPI,Hulu
f22af6f6-d2e4-455c-8112-ae156c83a898,78,2024-04-03,181.21,Groceries,Thomas-Reeves,False,N/A,Cash,
6292ac6b-8157-4c3c-9f4e-ba91a450f04f,78,2024-01-21,182.29,Groceries,Harris Inc,False,N/A,Card,
1ae38baa-339e-482b-b2e8-f8bfffdf6588,78,2024-08-18,12.99,Subscription,Hulu,True,Monthly,UPI,Hulu
979c2adc-d3fc-4621-8cfe-8711725c5c5f,78,2024-08-29,38.24,Groceries,"Gaines, Williams and Davis",False,N/A,Cash,
03617d89-f038-419a-884d-93a646a968c5,78,2024-03-22,164.5,Shopping,Ellison-Wells,False,N/A,Cash,
c00dec5e-1b60-46ee-bd9e-a33b1de50fa3,78,2024-07-11,92.23,Groceries,"Garcia, Carson and Gill",False,N/A,UPI,
c7da450f-0bab-49ee-aa39-90da8e05cadd,78,2024-02-10,115.52,Dining,"Todd, Henson and Moore",False,N/A,Card,
af09c66e-5ad2-4420-b09d-ba8afcd9915d,78,2024-08-27,18.43,Transport,Bowen LLC,False,N/A,Cash,
48eee6b2-a5e4-41cd-94f3-19ac1938bfc7,78,2024-09-04,81.76,Transport,Underwood-Murphy,False,N/A,Card,
a0f1963a-0269-471b-abd7-fd915d5a43aa,78,2024-02-16,159.24,Utilities,Harris Group,False,N/A,Card,
87b53b85-5673-41cb-b934-78435739d3a3,78,2024-03-05,67.54,Utilities,"Wilson, Kennedy and Jackson",False,N/A,Card,
d64d8f6a-de02-4d35-ad0e-0e1b874ac31d,78,2024-06-21,196.8,Shopping,"Garner, Ruiz and Chan",False,N/A,Card,
b70e1920-0e65-4eba-82ad-08d999474e78,78,2024-03-29,120.11,Transport,Rodriguez-Perry,False,N/A,UPI,
b0b4d74e-8d72-441d-8709-9bf86d3f9e04,78,2024-07-17,42.44,Dining,Maxwell Group,False,N/A,Cash,
2139298b-2795-4f89-95b4-c4a4f9d7b9ad,78,2024-03-19,9.57,Dining,"Larson, Chang and Schultz",False,N/A,Card,
7d8b8291-7b2a-4bee-8056-20d4625ac0d9,78,2024-02-16,7.99,Subscription,Amazon Prime Video,True,Monthly,UPI,Amazon Prime Video
56bebe18-7c33-404f-b2ad-ddad8914d039,78,2024-03-29,199.25,Dining,West Group,False,N/A,Card,
e650cae5-1b25-47f3-9d00-a64c8f45c269,78,2024-01-03,199.04,Utilities,Yates PLC,False,N/A,UPI,
b7609e4c-b909-44d8-ac79-fd5503d21514,78,2024-08-01,69.92,Groceries,Mueller-Owens,False,N/A,Card,
03c5607e-080e-4e5e-8020-da65f8644f2f,78,2024-03-06,185.68,Groceries,"Scott, Parrish and Lee",False,N/A,Cash,
e057c014-3699-4ebb-a28c-4f0cc49dc4fc,78,2024-06-02,64.03,Transport,Martin Inc,False,N/A,UPI,
ca125168-09bd-4d25-95c7-d0c264051dd8,78,2024-05-29,12.02,Utilities,"Caldwell, Reyes and Gomez",False,N/A,UPI,
aa97ff51-65fe-4fdd-8273-f09d74b565f8,78,2024-07-02,70.45,Health,Price Group,False,N/A,UPI,
10f897ab-5b44-402f-aec1-6f6caea74c2e,78,2024-06-18,71.72,Dining,"Vaughn, Sanchez and Atkinson",False,N/A,Cash,
b26d6078-5d5b-4adb-ae77-f590ea1581f6,78,2024-02-25,42.62,Dining,Morris Ltd,False,N/A,UPI,
e507b981-6815-4f14-96b6-fb161d8d7b02,78,2024-04-25,12.99,Subscription,Hulu,True,Monthly,Card,Hulu
129c717f-636d-4e12-a52b-473ad2cdb683,78,2024-01-02,183.1,Health,Pennington-Robinson,False,N/A,Card,
f0e67cd5-faae-4f71-8be2-39725d2db4f9,78,2024-09-08,7.99,Subscription,Amazon Prime Video,True,Monthly,Card,Amazon Prime Video
e48dc1a8-420e-499b-844f-df5b85ce7878,78,2024-03-01,39.54,Groceries,Allison-Warner,False,N/A,Card,
